date,city,province,country,lat/long,confirmed,recovered,dead,daily_diff_confirm,daily_diff_recover,daily_diff_dead
1/28/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
1/29/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
1/30/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
1/31/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/1/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/2/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/3/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/4/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/5/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/6/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/7/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/8/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/9/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/10/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/11/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/12/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/13/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/14/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/15/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/16/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/17/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/18/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/19/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/20/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/21/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/22/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/23/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/24/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/25/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/26/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/27/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/28/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
2/29/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
3/1/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
3/2/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
3/3/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
3/4/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
3/5/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
3/6/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
3/7/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
3/8/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
3/9/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
3/10/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
3/11/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
3/12/20,McHenry,IL,US,"42.3334,-88.2668",0,0,0,0,0,0
1/22/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,-1,-1,-1
1/23/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
1/24/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
1/25/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
1/26/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
1/27/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
1/28/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
1/29/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
1/30/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
1/31/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/1/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/2/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/3/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/4/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/5/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/6/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/7/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/8/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/9/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/10/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/11/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/12/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/13/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/14/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/15/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/16/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/17/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/18/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/19/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/20/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/21/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/22/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/23/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/24/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/25/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/26/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/27/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/28/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
2/29/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
3/1/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
3/2/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
3/3/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
3/4/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
3/5/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
3/6/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
3/7/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
3/8/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
3/9/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
3/10/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
3/11/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
3/12/20,Lake,IL,US,"42.3689,-87.8272",0,0,0,0,0,0
1/22/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,-1,-1,-1
1/23/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
1/24/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
1/25/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
1/26/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
1/27/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
1/28/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
1/29/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
1/30/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
1/31/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/1/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/2/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/3/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/4/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/5/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/6/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/7/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/8/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/9/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/10/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/11/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/12/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/13/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/14/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/15/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/16/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/17/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/18/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/19/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/20/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/21/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/22/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/23/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/24/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/25/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/26/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/27/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/28/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
2/29/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
3/1/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
3/2/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
3/3/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
3/4/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
3/5/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
3/6/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
3/7/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
3/8/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
3/9/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
3/10/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
3/11/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
3/12/20,Bucks,PA,US,"40.4108,-75.2479",0,0,0,0,0,0
1/22/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,-1,-1,-1
1/23/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
1/24/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
1/25/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
1/26/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
1/27/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
1/28/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
1/29/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
1/30/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
1/31/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/1/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/2/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/3/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/4/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/5/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/6/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/7/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/8/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/9/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/10/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/11/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/12/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/13/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/14/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/15/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/16/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/17/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/18/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/19/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/20/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/21/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/22/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/23/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/24/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/25/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/26/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/27/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/28/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
2/29/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
3/1/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
3/2/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
3/3/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
3/4/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
3/5/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
3/6/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
3/7/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
3/8/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
3/9/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
3/10/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
3/11/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
3/12/20,Hanover,VA,US,"37.7772,-77.5161",0,0,0,0,0,0
1/22/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,-1,-1,-1
1/23/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
1/24/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
1/25/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
1/26/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
1/27/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
1/28/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
1/29/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
1/30/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
1/31/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/1/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/2/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/3/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/4/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/5/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/6/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/7/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/8/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/9/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/10/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/11/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/12/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/13/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/14/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/15/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/16/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/17/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/18/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/19/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/20/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/21/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/22/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/23/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/24/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/25/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/26/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/27/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/28/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
2/29/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
3/1/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
3/2/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
3/3/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
3/4/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
3/5/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
3/6/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
3/7/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
3/8/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
3/9/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
3/10/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
3/11/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
3/12/20,Lancaster,SC,US,"34.7253,-80.6771",0,0,0,0,0,0
1/22/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,-1,-1,-1
1/23/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
1/24/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
1/25/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
1/26/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
1/27/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
1/28/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
1/29/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
1/30/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
1/31/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/1/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/2/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/3/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/4/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/5/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/6/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/7/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/8/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/9/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/10/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/11/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/12/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/13/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/14/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/15/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/16/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/17/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/18/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/19/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/20/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/21/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/22/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/23/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/24/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/25/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/26/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/27/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/28/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
2/29/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
3/1/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
3/2/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
3/3/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
3/4/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
3/5/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
3/6/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
3/7/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
3/8/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
3/9/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
3/10/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
3/11/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
3/12/20,Sullivan,TN,US,"36.4933,-82.3452",0,0,0,0,0,0
1/22/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,-1,-1,-1
1/23/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
1/24/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
1/25/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
1/26/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
1/27/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
1/28/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
1/29/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
1/30/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
1/31/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/1/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/2/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/3/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/4/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/5/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/6/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/7/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/8/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/9/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/10/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/11/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/12/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/13/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/14/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/15/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/16/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/17/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/18/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/19/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/20/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/21/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/22/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/23/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/24/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/25/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/26/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/27/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/28/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
2/29/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
3/1/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
3/2/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
3/3/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
3/4/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
3/5/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
3/6/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
3/7/20,Johnson,IN,US,"39.4638,-86.1345",0,0,0,0,0,0
